Date;S&P;Dividend;S&P precent;Dividend percent;Total percent
1979.04;102.1;5.25;0.01998002;0.004285015;0.024265035
1979.05;99.73;5.29;-0.023212537;0.004420268;-0.018792269
1979.06;101.7;5.34;0.019753334;0.004375615;0.024128949
1979.07;102.7;5.4;0.009832842;0.004381694;0.014214536
1979.08;107.4;5.45;0.045764362;0.00422874;0.049993102
1979.09;108.6;5.51;0.011173184;0.004228054;0.015401238
1979.1;104.5;5.56;-0.037753223;0.004433812;-0.033319411
1979.11;103.7;5.6;-0.007655502;0.004500161;-0.003155341
1979.12;107.8;5.65;0.039537126;0.004367656;0.043904782
1980.01;110.9;5.7;0.028756957;0.004283138;0.033040095
1980.02;115.3;5.75;0.039675383;0.004155825;0.043831208
1980.03;104.7;5.8;-0.091934085;0.004616364;-0.087317721
1980.04;103;5.85;-0.016236867;0.00473301;-0.011503857
1980.05;107.7;5.89;0.045631068;0.004557413;0.050188481
1980.06;114.6;5.94;0.064066852;0.004319372;0.068386224
1980.07;119.8;5.98;0.045375218;0.004159711;0.049534929
1980.08;123.5;6.03;0.030884808;0.004068826;0.034953634
1980.09;126.5;6.07;0.024291498;0.003998682;0.02829018
1980.1;130.2;6.1;0.029249012;0.00390425;0.033153262
1980.11;135.7;6.13;0.042242704;0.003764431;0.046007135
1980.12;133.5;6.16;-0.016212233;0.003845194;-0.012367039
1981.01;133;6.2;-0.003745318;0.003884712;0.000139394
1981.02;128.4;6.24;-0.034586466;0.004049844;-0.030536622
1981.03;133.2;6.28;0.037383178;0.003928929;0.041312107
1981.04;134.4;6.32;0.009009009;0.003918651;0.01292766
1981.05;131.7;6.35;-0.020089286;0.00401797;-0.016071316
1981.06;132.3;6.39;0.004555809;0.004024943;0.008580752
1981.07;129.1;6.43;-0.024187453;0.004150529;-0.020036924
1981.08;129.6;6.48;0.003872967;0.004166667;0.008039634
1981.09;118.3;6.52;-0.087191358;0.004592843;-0.082598515
1981.1;119.8;6.56;0.012679628;0.004563161;0.017242789
1981.11;122.9;6.59;0.025876461;0.004468402;0.030344863
1981.12;123.8;6.63;0.007323027;0.004462843;0.01178587
1982.01;117.3;6.66;-0.052504039;0.004731458;-0.047772581
1982.02;114.5;6.69;-0.023870418;0.004868996;-0.019001422
1982.03;110.8;6.72;-0.03231441;0.005054152;-0.027260258
1982.04;116.3;6.75;0.049638989;0.004836629;0.054475618
1982.05;116.4;6.78;0.000859845;0.004853952;0.005713797
1982.06;109.7;6.81;-0.057560137;0.0051732;-0.052386937
1982.07;109.4;6.82;-0.002734731;0.005195003;0.002460272
1982.08;109.7;6.84;0.00274223;0.005195989;0.007938219
1982.09;122.4;6.85;0.115770283;0.004663671;0.120433954
1982.1;132.7;6.86;0.084150327;0.004307963;0.08845829
1982.11;138.1;6.86;0.040693293;0.004139512;0.044832805
1982.12;139.4;6.87;0.009413469;0.004106887;0.013520356
1983.01;144.3;6.88;0.035150646;0.003973204;0.03912385
1983.02;146.8;6.9;0.017325017;0.003916894;0.021241911
1983.03;151.9;6.91;0.034741144;0.003790871;0.038532015
1983.04;157.7;6.92;0.038183015;0.003656732;0.041839747
1983.05;164.1;6.93;0.040583386;0.003519196;0.044102582
1983.06;166.4;6.94;0.014015844;0.003475561;0.017491405
1983.07;167;6.96;0.003605769;0.003473054;0.007078823
1983.08;162.4;6.98;-0.02754491;0.003581691;-0.023963219
1983.09;167.2;7;0.02955665;0.003488836;0.033045486
1983.1;167.7;7.03;0.002990431;0.003493341;0.006483772
1983.11;165.2;7.06;-0.014907573;0.00356134;-0.011346233
1983.12;164.4;7.09;-0.004842615;0.003593877;-0.001248738
1984.01;166.4;7.12;0.01216545;0.003565705;0.015731155
1984.02;157.3;7.15;-0.0546875;0.003787879;-0.050899621
1984.03;157.4;7.18;0.000635728;0.003801355;0.004437083
1984.04;157.6;7.22;0.001270648;0.003817682;0.00508833
1984.05;156.6;7.27;-0.006345178;0.003868668;-0.00247651
1984.06;153.1;7.31;-0.022349936;0.003978881;-0.018371055
1984.07;151.1;7.33;-0.013063357;0.004042577;-0.00902078
1984.08;164.4;7.36;0.088021178;0.003730738;0.091751916
1984.09;166.1;7.38;0.010340633;0.003702589;0.014043222
1984.1;164.8;7.43;-0.00782661;0.003757079;-0.004069531
1984.11;166.3;7.48;0.009101942;0.003748246;0.012850188
1984.12;164.5;7.53;-0.010823812;0.00381459;-0.007009222
1985.01;171.6;7.57;0.043161094;0.003676185;0.046837279
1985.02;180.9;7.62;0.054195804;0.003510227;0.057706031
1985.03;179.4;7.66;-0.008291874;0.003558157;-0.004733717
1985.04;180.6;7.69;0.006688963;0.003548357;0.01023732
1985.05;184.9;7.71;0.023809524;0.003474851;0.027284375
1985.06;188.9;7.74;0.021633315;0.003414505;0.02504782
1985.07;192.5;7.77;0.019057702;0.003363636;0.022421338
1985.08;188.3;7.81;-0.021818182;0.003456364;-0.018361818
1985.09;184.1;7.84;-0.022304833;0.003548796;-0.018756037
1985.1;186.2;7.86;0.011406844;0.003517723;0.014924567
1985.11;197.5;7.88;0.060687433;0.003324895;0.064012328
1985.12;207.3;7.9;0.049620253;0.003175752;0.052796005
1986.01;208.2;7.94;0.004341534;0.003178034;0.007519568
1986.02;219.4;7.98;0.053794428;0.003030994;0.056825422
1986.03;232.3;8.02;0.058796718;0.002877027;0.061673745
1986.04;238;8.05;0.024537236;0.002818627;0.027355863
1986.05;238.5;8.07;0.00210084;0.002819706;0.004920546
1986.06;245.3;8.1;0.02851153;0.002751733;0.031263263
1986.07;240.2;8.14;-0.020790868;0.002824036;-0.017966832
1986.08;245;8.19;0.019983347;0.002785714;0.022769061
1986.09;238.3;8.23;-0.027346939;0.002878025;-0.024468914
1986.1;237.4;8.25;-0.003776752;0.002895956;-0.000880796
1986.11;245.1;8.26;0.032434709;0.002808378;0.035243087
1986.12;248.6;8.28;0.014279886;0.002775543;0.017055429
1987.01;264.5;8.3;0.063958166;0.002614997;0.066573163
1987.02;280.9;8.32;0.062003781;0.002468257;0.064472038
1987.03;292.5;8.34;0.041295835;0.002376068;0.043671903
1987.04;289.3;8.4;-0.010940171;0.002419634;-0.008520537
1987.05;289.1;8.46;-0.000691324;0.002438603;0.001747279
1987.06;301.4;8.52;0.042545832;0.002355674;0.044901506
1987.07;310.1;8.57;0.028865295;0.002303021;0.031168316
1987.08;329.4;8.61;0.062237988;0.002178203;0.064416191
1987.09;318.7;8.66;-0.032483303;0.002264407;-0.030218896
1987.1;280.2;8.71;-0.120803263;0.002590412;-0.118212851
1987.11;245;8.76;-0.125624554;0.002979592;-0.122644962
1987.12;241;8.81;-0.016326531;0.003046335;-0.013280196
1988.01;250.5;8.86;0.039419087;0.002947438;0.042366525
1988.02;258.1;8.9;0.030339321;0.002873563;0.033212884
1988.03;265.7;8.95;0.029445951;0.002807051;0.032253002
1988.04;262.6;9.04;-0.011667294;0.002868748;-0.008798546
1988.05;256.1;9.14;-0.024752475;0.002974099;-0.021778376
1988.06;270.7;9.23;0.057008981;0.002841399;0.05985038
1988.07;269.1;9.31;-0.005910602;0.002883067;-0.003027535
1988.08;263.7;9.38;-0.02006689;0.002964227;-0.017102663
1988.09;268;9.46;0.016306409;0.002941542;0.019247951
1988.1;277.4;9.55;0.035074627;0.002868902;0.037943529
1988.11;271;9.64;-0.023071377;0.00296433;-0.020107047
1988.12;276.5;9.75;0.020295203;0.002938517;0.02323372
1989.01;285.4;9.81;0.032188065;0.002864401;0.035052466
1989.02;294;9.9;0.030133146;0.002806122;0.032939268
1989.03;292.7;10.01;-0.004421769;0.002849903;-0.001571866
1989.04;302.3;10.09;0.032798087;0.002781453;0.03557954
1989.05;313.9;10.19;0.038372478;0.002705214;0.041077692
1989.06;323.7;10.37;0.031220134;0.002669653;0.033889787
1989.07;331.9;10.42;0.025332098;0.00261625;0.027948348
1989.08;346.6;10.55;0.044290449;0.002536545;0.046826994
1989.09;347.3;10.73;0.002019619;0.002574623;0.004594242
1989.1;347.4;10.8;0.000287936;0.002590674;0.00287861
1989.11;340.2;10.92;-0.020725389;0.002674897;-0.018050492
1989.12;348.6;11.06;0.024691358;0.002643909;0.027335267
1990.01;339.97;11.14;-0.024756168;0.002730633;-0.022025535
1990.02;330.45;11.23;-0.028002471;0.002831997;-0.025170474
1990.03;338.46;11.32;0.024239673;0.002787134;0.027026807
1990.04;338.18;11.44;-0.000827276;0.002819012;0.001991736
1990.05;350.25;11.55;0.035691052;0.002748037;0.038439089
1990.06;360.39;11.66;0.028950749;0.002696153;0.031646902
1990.07;360.03;11.73;-0.000998918;0.002715052;0.001716134
1990.08;330.75;11.78;-0.081326556;0.002968002;-0.078358554
1990.09;315.41;11.83;-0.046379441;0.003125561;-0.04325388
1990.1;307.12;11.93;-0.02628325;0.003237063;-0.023046187
1990.11;315.29;12.01;0.02660198;0.003174326;0.029776306
1990.12;328.75;12.09;0.042690856;0.003064639;0.045755495
1991.01;325.49;12.11;-0.00991635;0.003100454;-0.006815896
1991.02;362.26;12.11;0.11296814;0.002785752;0.115753892
1991.03;372.28;12.11;0.027659692;0.002710773;0.030370465
1991.04;379.68;12.13;0.019877512;0.00266233;0.022539842
1991.05;377.99;12.14;-0.004451117;0.002676438;-0.001774679
1991.06;378.29;12.15;0.000793672;0.002676518;0.00347019
1991.07;380.23;12.19;0.005128341;0.002671629;0.00779997
1991.08;389.4;12.24;0.024116982;0.002619414;0.026736396
1991.09;387.2;12.28;-0.005649718;0.002642906;-0.003006812
1991.1;386.88;12.25;-0.000826446;0.00263863;0.001812184
1991.11;385.92;12.23;-0.00248139;0.002640875;0.000159485
1991.12;388.51;12.2;0.006711235;0.002616835;0.00932807
1992.01;416.08;12.24;0.070963424;0.002451452;0.073414876
1992.02;412.56;12.28;-0.008459912;0.002480447;-0.005979465
1992.03;407.36;12.32;-0.012604227;0.002520293;-0.010083934
1992.04;407.41;12.32;0.000122742;0.002519984;0.002642726
1992.05;414.81;12.32;0.018163521;0.002475029;0.02063855
1992.06;408.27;12.32;-0.015766254;0.002514676;-0.013251578
1992.07;415.05;12.34;0.016606657;0.002477613;0.01908427
1992.08;417.93;12.37;0.006938923;0.002466522;0.009405445
1992.09;418.48;12.4;0.00131601;0.002469254;0.003785264
1992.1;412.5;12.39;-0.014289811;0.00250303;-0.011786781
1992.11;422.84;12.38;0.025066667;0.002439851;0.027506518
1992.12;435.64;12.39;0.030271497;0.002370076;0.032641573
1993.01;435.23;12.41;-0.000941144;0.002376138;0.001434994
1993.02;441.7;12.45;0.014865703;0.002348879;0.017214582
1993.03;450.16;12.48;0.019153271;0.00231029;0.021463561
1993.04;443.08;12.49;-0.015727741;0.002349087;-0.013378654
1993.05;445.25;12.51;0.004897535;0.002341381;0.007238916
1993.06;448.06;12.52;0.006311061;0.002328557;0.008639618
1993.07;447.29;12.52;-0.00171852;0.002332566;0.000614046
1993.08;454.13;12.52;0.015292092;0.002297433;0.017589525
1993.09;459.24;12.52;0.011252285;0.002271869;0.013524154
1993.1;463.9;12.54;0.0101472;0.002252641;0.012399841
1993.11;462.89;12.56;-0.002177193;0.002261156;8.39626E-05
1993.12;465.95;12.58;0.006610642;0.002249884;0.008860526
1994.01;472.99;12.62;0.015108917;0.002223444;0.017332361
1994.02;471.58;12.67;-0.002981036;0.002238927;-0.000742109
1994.03;463.81;12.71;-0.016476526;0.002283622;-0.014192904
1994.04;447.23;12.75;-0.035747397;0.002375735;-0.033371662
1994.05;450.9;12.8;0.008206068;0.002365639;0.010571707
1994.06;454.83;12.84;0.008715902;0.002352527;0.011068429
1994.07;451.4;12.87;-0.007541279;0.002375942;-0.005165337
1994.08;464.24;12.9;0.028444838;0.002315613;0.030760451
1994.09;466.96;12.92;0.005859038;0.002305694;0.008164732
1994.1;463.81;13.01;-0.00674576;0.002337523;-0.004408237
1994.11;461.01;13.1;-0.006036955;0.002367989;-0.003668966
1994.12;455.19;13.17;-0.012624455;0.002411081;-0.010213374
1995.01;465.25;13.18;0.022100661;0.002360738;0.024461399
1995.02;481.92;13.18;0.035830199;0.002279078;0.038109277
1995.03;493.15;13.17;0.023302623;0.002225489;0.025528112
1995.04;507.91;13.24;0.029930042;0.002172301;0.032102343
1995.05;523.81;13.31;0.031304759;0.002117498;0.033422257
1995.06;539.35;13.36;0.029667246;0.002064213;0.031731459
1995.07;557.37;13.44;0.033410587;0.002009437;0.035420024
1995.08;559.11;13.51;0.003121804;0.002013617;0.005135421
1995.09;578.77;13.58;0.035163027;0.001955296;0.037118323
1995.1;582.92;13.65;0.007170379;0.001951383;0.009121762
1995.11;595.53;13.72;0.021632471;0.001919859;0.02355233
1995.12;614.57;13.79;0.031971521;0.001869871;0.033841392
1996.01;614.42;13.89;-0.000244073;0.00188389;0.001639817
1996.02;649.54;14;0.057159598;0.001796143;0.058955741
1996.03;647.07;14.1;-0.003802691;0.001815878;-0.001986813
1996.04;647.17;14.16;0.000154543;0.001823323;0.001977866
1996.05;661.23;14.21;0.021725358;0.001790854;0.023516212
1996.06;668.5;14.27;0.010994661;0.001778858;0.012773519
1996.07;644.07;14.4;-0.036544503;0.001863152;-0.034681351
1996.08;662.68;14.53;0.028894375;0.001827177;0.030721552
1996.09;674.88;14.66;0.018410092;0.001810198;0.02022029
1996.1;701.46;14.74;0.03938478;0.00175111;0.04113589
1996.11;735.67;14.82;0.048769709;0.001678742;0.050448451
1996.12;743.25;14.9;0.010303533;0.001670591;0.011974124
1997.01;766.22;14.95;0.03090481;0.001625947;0.032530757
1997.02;798.39;15.01;0.041985331;0.001566695;0.043552026
1997.03;792.16;15.06;-0.007803204;0.001584276;-0.006218928
1997.04;763.93;15.09;-0.03563674;0.001646093;-0.033990647
1997.05;833.09;15.13;0.090531855;0.001513442;0.092045297
1997.06;876.29;15.16;0.051855142;0.001441684;0.053296826
1997.07;925.29;15.22;0.055917562;0.001370741;0.057288303
1997.08;927.24;15.27;0.002107447;0.001372352;0.003479799
1997.09;937.02;15.33;0.010547431;0.001363365;0.011910796
1997.1;951.16;15.39;0.015090393;0.001348354;0.016438747
1997.11;938.92;15.44;-0.012868497;0.001370369;-0.011498128
1997.12;962.37;15.5;0.024975504;0.001342173;0.026317677
1998.01;963.36;15.55;0.00102871;0.001345118;0.002373828
1998.02;1023.74;15.6;0.062676466;0.001269854;0.06394632
1998.03;1076.83;15.64;0.05185887;0.001210343;0.053069213
1998.04;1112.2;15.75;0.03284641;0.001180094;0.034026504
1998.05;1108.42;15.85;-0.003398669;0.001191636;-0.002207033
1998.06;1108.39;15.95;-2.70656E-05;0.001199187;0.001172121
1998.07;1156.58;16.02;0.043477476;0.001154265;0.044631741
1998.08;1074.62;16.08;-0.070864099;0.001246952;-0.069617147
1998.09;1020.64;16.14;-0.05023171;0.001317801;-0.048913909
1998.1;1032.47;16.17;0.011590767;0.001305123;0.01289589
1998.11;1144.43;16.18;0.108438986;0.00117817;0.109617156
1998.12;1190.05;16.2;0.039862639;0.001134406;0.040997045
1999.01;1248.77;16.28;0.049342465;0.001086402;0.050428867
1999.02;1246.58;16.37;-0.001753726;0.001094327;-0.000659399
1999.03;1281.66;16.45;0.028140994;0.001069576;0.02921057
1999.04;1334.76;16.45;0.041430645;0.001027026;0.042457671
1999.05;1332.07;16.45;-0.002015344;0.0010291;-0.000986244
1999.06;1322.55;16.45;-0.007146772;0.001036508;-0.006110264
1999.07;1380.99;16.51;0.044187365;0.000996266;0.045183631
1999.08;1327.49;16.58;-0.038740324;0.001040811;-0.037699513
1999.09;1318.17;16.64;-0.007020769;0.001051963;-0.005968806
1999.1;1300.01;16.66;-0.013776675;0.001067941;-0.012708734
1999.11;1391;16.67;0.069991769;0.000998682;0.070990451
1999.12;1428.68;16.69;0.027088426;0.000973509;0.028061935
2000.01;1425.59;16.71;-0.002162836;0.000976789;-0.001186047
2000.02;1388.87;16.74;-0.025757756;0.001004414;-0.024753342
2000.03;1442.21;16.76;0.038405322;0.000968421;0.039373743
2000.04;1461.36;16.74;0.013278233;0.00095459;0.014232823
2000.05;1418.48;16.72;-0.02934253;0.000982272;-0.028360258
2000.06;1461.96;16.7;0.030652529;0.000951918;0.031604447
2000.07;1473;16.58;0.007551506;0.000937995;0.008489501
2000.08;1485.46;16.47;0.008458927;0.000923956;0.009382883
2000.09;1468.05;16.35;-0.011720275;0.000928102;-0.010792173
2000.1;1390.14;16.32;-0.0530704;0.000978319;-0.052092081
2000.11;1378.04;16.3;-0.008704159;0.000985699;-0.00771846
2000.12;1330.93;16.27;-0.034186236;0.001018711;-0.033167525
2001.01;1335.63;16.17;0.003531365;0.001008887;0.004540252
2001.02;1305.75;16.07;-0.022371465;0.001025592;-0.021345873
2001.03;1185.85;15.97;-0.091824622;0.001122261;-0.090702361
2001.04;1189.84;15.88;0.003364675;0.001112194;0.004476869
2001.05;1270.37;15.78;0.067681369;0.001035131;0.0687165
2001.06;1238.71;15.69;-0.024921873;0.001055534;-0.023866339
2001.07;1204.45;15.71;-0.027657805;0.001086941;-0.026570864
2001.08;1178.5;15.72;-0.021545104;0.001111583;-0.020433521
2001.09;1044.64;15.74;-0.113585066;0.001255616;-0.11232945
2001.1;1076.59;15.74;0.030584699;0.001218353;0.031803052
2001.11;1129.68;15.74;0.049313109;0.001161096;0.050474205
2001.12;1144.93;15.74;0.013499398;0.00114563;0.014645028
2002.01;1140.21;15.74;-0.004122523;0.001150373;-0.00297215
2002.02;1100.67;15.73;-0.034677823;0.001190941;-0.033486882
2002.03;1153.79;15.73;0.048261513;0.001136111;0.049397624
2002.04;1111.93;15.83;-0.036280432;0.001186376;-0.035094056
2002.05;1079.25;15.94;-0.029390339;0.001230793;-0.028159546
2002.06;1014.02;16.04;-0.06044012;0.001318186;-0.059121934
2002.07;903.59;15.96;-0.108903177;0.001471907;-0.10743127
2002.08;912.55;15.88;0.009916002;0.001450149;0.011366151
2002.09;867.81;15.8;-0.049027451;0.001517229;-0.047510222
2002.1;854.63;15.89;-0.015187656;0.001549403;-0.013638253
2002.11;909.93;15.98;0.064706364;0.001463483;0.066169847
2002.12;899.18;16.07;-0.011814096;0.00148932;-0.010324776
2003.01;895.84;16.12;-0.003714495;0.001499524;-0.002214971
2003.02;837.03;16.17;-0.065647884;0.001609859;-0.064038025
2003.03;846.63;16.22;0.011469123;0.001596526;0.013065649
2003.04;890.03;16.2;0.051262063;0.001516803;0.052778866
2003.05;935.96;16.19;0.051605002;0.001441479;0.053046481
2003.06;988;16.17;0.055600667;0.001363866;0.056964533
2003.07;992.54;16.31;0.004595142;0.001369382;0.005964524
2003.08;989.53;16.45;-0.003032623;0.001385338;-0.001647285
2003.09;1019.44;16.59;0.030226471;0.001356137;0.031582608
2003.1;1038.73;16.86;0.018922153;0.001352613;0.020274766
2003.11;1049.9;17.12;0.010753516;0.00135886;0.012112376
2003.12;1080.64;17.39;0.029278979;0.001341026;0.030620005
2004.01;1132.52;17.6;0.048008588;0.001295047;0.049303635
2004.02;1143.36;17.81;0.009571575;0.001298075;0.01086965
2004.03;1123.98;18.02;-0.016950042;0.001336026;-0.015614016
2004.04;1133.36;18.21;0.008345344;0.001338939;0.009684283
2004.05;1102.78;18.41;-0.026981718;0.001391181;-0.025590537
2004.06;1132.76;18.6;0.027185839;0.001368339;0.028554178
2004.07;1105.85;18.79;-0.023756135;0.001415955;-0.02234018
2004.08;1088.94;18.97;-0.015291405;0.001451718;-0.013839687
2004.09;1117.66;19.16;0.026374272;0.00142858;0.027802852
2004.1;1117.21;19.25;-0.000402627;0.001435869;0.001033242
2004.11;1168.94;19.35;0.046302844;0.001379455;0.047682299
2004.12;1199.21;19.44;0.025895256;0.001350889;0.027246145
2005.01;1181.41;19.7;-0.014843105;0.001389583;-0.013453522
2005.02;1199.63;19.97;0.01542225;0.001387233;0.016809483
2005.03;1194.9;20.23;-0.003942882;0.001410857;-0.002532025
2005.04;1164.43;20.46;-0.025500042;0.001464236;-0.024035806
2005.05;1178.28;20.7;0.011894232;0.001463998;0.01335823
2005.06;1202.25;20.93;0.020343212;0.001450752;0.021793964
2005.07;1222.24;21.11;0.016627157;0.001439297;0.018066454
2005.08;1224.27;21.29;0.001660885;0.001449163;0.003110048
2005.09;1225.92;21.47;0.001347742;0.001459448;0.00280719
2005.1;1191.96;21.72;-0.027701644;0.001518507;-0.026183137
2005.11;1237.37;21.97;0.038096916;0.001479617;0.039576533
2005.12;1262.07;22.22;0.019961693;0.001467166;0.021428859
2006.01;1278.73;22.41;0.013200536;0.001460433;0.014660969
2006.02;1276.65;22.59;-0.001626614;0.001474562;-0.000152052
2006.03;1293.74;22.78;0.013386598;0.001467322;0.01485392
2006.04;1302.17;23;0.006515992;0.001471902;0.007987894
2006.05;1290.01;23.22;-0.009338258;0.001499988;-0.00783827
2006.06;1253.17;23.44;-0.028557918;0.001558714;-0.026999204
2006.07;1260.24;23.66;0.005641693;0.001564517;0.00720621
2006.08;1287.15;23.88;0.021353076;0.001546051;0.022899127
2006.09;1317.74;24.1;0.023765684;0.001524074;0.025289758
2006.1;1363.38;24.36;0.034635057;0.001488947;0.036124004
2006.11;1388.64;24.62;0.018527483;0.001477465;0.020004948
2006.12;1416.42;24.88;0.020005185;0.001463784;0.021468969
2007.01;1424.16;25.08;0.005464481;0.001467532;0.006932013
2007.02;1444.8;25.29;0.014492754;0.001458679;0.015951433
2007.03;1406.95;25.49;-0.026197398;0.001509767;-0.024687631
2007.04;1463.64;25.72;0.040292832;0.001464386;0.041757218
2007.05;1511.14;25.94;0.032453336;0.001430487;0.033883823
2007.06;1514.19;26.17;0.002018344;0.001440264;0.003458608
2007.07;1520.71;26.44;0.004305933;0.001448885;0.005754818
2007.08;1454.62;26.71;-0.043459963;0.001530182;-0.041929781
2007.09;1497.12;26.98;0.029217253;0.001501772;0.030719025
2007.1;1539.66;27.23;0.028414556;0.00147381;0.029888366
2007.11;1463.39;27.48;-0.049536911;0.00156486;-0.047972051
2007.12;1479.22;27.73;0.010817349;0.001562197;0.012379546
2008.01;1378.76;27.92;-0.067914171;0.001687507;-0.066226664
2008.02;1354.87;28.11;-0.017327164;0.001728948;-0.015598216
2008.03;1316.94;28.3;-0.027995306;0.001790767;-0.026204539
2008.04;1370.47;28.44;0.040647258;0.001729334;0.042376592
2008.05;1403.22;28.57;0.023896911;0.001696693;0.025593604
2008.06;1341.25;28.71;-0.044162711;0.001783784;-0.042378927
2008.07;1257.33;28.76;-0.0625685;0.001906156;-0.060662344
2008.08;1281.47;28.8;0.019199415;0.001872849;0.021072264
2008.09;1216.95;28.85;-0.050348428;0.001975567;-0.048372861
2008.1;968.8;28.7;-0.203911418;0.00246869;-0.201442728
2008.11;883.04;28.54;-0.088521883;0.002693347;-0.085828536
2008.12;877.56;28.39;-0.006205834;0.002695922;-0.003509912
2009.01;865.58;28.01;-0.013651488;0.00269665;-0.010954838
2009.02;805.23;27.64;-0.069722036;0.002860466;-0.06686157
2009.03;757.13;27.26;-0.059734486;0.003000365;-0.056734121
2009.04;848.15;26.7;0.120217136;0.002623357;0.122840493
2009.05;902.41;26.15;0.063974533;0.00241483;0.066389363
2009.06;926.12;25.59;0.026274088;0.002302617;0.028576705
2009.07;935.82;25.03;0.010473805;0.002228883;0.012702688
2009.08;1009.73;24.46;0.078978863;0.002018691;0.080997554
2009.09;1044.55;23.9;0.034484466;0.001906722;0.036391188
2009.1;1067.66;23.4;0.02212436;0.001826424;0.023950784
2009.11;1088.07;22.91;0.019116573;0.001754636;0.020871209
2009.12;1110.38;22.41;0.020504196;0.001681857;0.022186053
2010.01;1123.58;22.24;0.011887822;0.001649489;0.013537311
2010.02;1089.16;22.07;-0.030634223;0.00168861;-0.028945613
2010.03;1152.05;21.9;0.057741746;0.001584133;0.059325879
2010.04;1197.32;21.95;0.039295169;0.001527717;0.040822886
2010.05;1125.06;21.99;-0.060351452;0.001628802;-0.05872265
2010.06;1083.36;22.04;-0.03706469;0.001695343;-0.035369347
2010.07;1079.8;22.14;-0.003286073;0.00170865;-0.001577423
2010.08;1087.28;22.25;0.006927209;0.001705326;0.008632535
2010.09;1122.08;22.35;0.032006475;0.001659864;0.033666339
2010.1;1171.58;22.48;0.044114502;0.00159898;0.045713482
2010.11;1198.89;22.6;0.023310401;0.001570898;0.024881299
2010.12;1241.53;22.73;0.035566232;0.001525671;0.037091903
2011.01;1282.62;22.96;0.03309626;0.001491738;0.034587998
2011.02;1321.12;23.2;0.030016685;0.001463405;0.03148009
2011.03;1304.49;23.43;-0.012587804;0.001496754;-0.01109105
2011.04;1331.51;23.73;0.020713076;0.001485156;0.022198232
2011.05;1338.31;24.04;0.005106984;0.001496913;0.006603897
2011.06;1287.29;24.34;-0.038122707;0.001575662;-0.036547045
2011.07;1325.19;24.62;0.029441695;0.001548206;0.030989901
2011.08;1185.31;24.9;-0.105554675;0.001750597;-0.103804078
2011.09;1173.88;25.18;-0.009643047;0.001787519;-0.007855528
2011.1;1207.22;25.6;0.02840154;0.001767145;0.030168685
2011.11;1226.42;26.01;0.015904309;0.001767339;0.017671648
2011.12;1243.32;26.43;0.013779945;0.001771467;0.015551412
2012.01;1300.58;26.74;0.046054113;0.001713338;0.047767451
2012.02;1352.49;27.04;0.039912962;0.001666063;0.041579025
2012.03;1389.24;27.35;0.027172105;0.001640585;0.02881269
2012.04;1386.43;27.67;-0.002022689;0.001663144;-0.000359545
2012.05;1341.27;28;-0.032572867;0.001739645;-0.030833222
2012.06;1323.48;28.32;-0.013263549;0.001783178;-0.011480371
2012.07;1359.78;28.74;0.027427691;0.001761314;0.029189005
2012.08;1403.45;29.17;0.032115489;0.001732041;0.03384753
2012.09;1443.42;29.59;0.028479818;0.001708327;0.030188145
2012.1;1437.82;30.14;-0.003879675;0.001746858;-0.002132817
2012.11;1394.51;30.7;-0.03012199;0.001834575;-0.028287415
2012.12;1422.29;31.25;0.019920976;0.001830967;0.021751943
2013.01;1480.4;31.54;0.040856647;0.001775421;0.042632068
2013.02;1512.31;31.82;0.021554985;0.001753388;0.023308373
2013.03;1550.83;32.11;0.025470968;0.00172542;0.027196388
2013.04;1570.7;32.5;0.012812494;0.001724284;0.014536778
2013.05;1639.84;32.88;0.04401859;0.001670895;0.045689485
2013.06;1618.77;33.27;-0.012848815;0.00171272;-0.011136095
2013.07;1668.68;33.65;0.030832051;0.00168047;0.032512521
2013.08;1670.09;34.02;0.000844979;0.001697513;0.002542492
2013.09;1687.17;34.4;0.010226994;0.001699098;0.011926092
2013.1;1720.03;34.6;0.019476401;0.001676327;0.021152728
2013.11;1783.54;34.79;0.036923775;0.001625513;0.038549288
2013.12;1807.78;34.99;0.013590948;0.001612936;0.015203884
2014.01;1822.36;35.4;0.008065141;0.00161878;0.009683921
2014.02;1817.04;35.82;-0.002919291;0.001642782;-0.001276509
2014.03;1863.52;36.23;0.025580064;0.001620142;0.027200206
2014.04;1864.26;36.61;0.000397098;0.001636485;0.002033583
2014.05;1889.77;37;0.013683714;0.001631592;0.015315306
2014.06;1947.09;37.38;0.030331733;0.001599823;0.031931556
2014.07;1973.1;37.75;0.013358396;0.001594361;0.014952757
2014.08;1961.53;38.12;-0.005863869;0.001619484;-0.004244385
2014.09;1993.23;38.49;0.016160854;0.001609197;0.017770051
2014.1;1937.27;38.81;-0.028075034;0.001669445;-0.026405589
2014.11;2044.57;39.12;0.05538722;0.001594467;0.056981687
2014.12;2054.27;39.44;0.004744274;0.00159992;0.006344194
2015.01;2028.18;39.9;-0.012700375;0.001639401;-0.011060974
2015.02;2082.2;40.35;0.026634717;0.001614878;0.028249595
2015.03;2079.99;40.81;-0.001061377;0.001635024;0.000573647
2015.04;2094.86;41.12;0.007149073;0.00163575;0.008784823
2015.05;2111.94;41.43;0.008153289;0.001634753;0.009788042
2015.06;2099.29;41.74;-0.005989753;0.001656909;-0.004332844
